Date,Region,Product ID,Product Name,Category,Supplier,Warehouse,Order Status,Units Sold,Inventory Level,Transportation Cost,Order Accuracy,Lead Time (Days),Backorder,Average Inventory,Warehouse Capacity,COGS
2025-09-13,South,P03518,Filing Cabinet,Furniture,Supplier B,Warehouse 1,Fulfilled,273.0,1824.0,9739.19,True,8.0,False,2560.0,6634,30874.22
2025-11-17,West,P04733,Desk,Furniture,Supplier D,Warehouse 1,Fulfilled,294.0,3052.0,8881.85,True,33.0,False,3091.0,9822,28837.19
14/01/2026,North,P08240,Jacket,Clothing,supplier b,Warehouse 2,Fulfilled,504.0,5665.0,6275.98,True,25.0,False,3849.0,6121,30521.35
2026-02-17,North,P00882,Smartphone,Electronics,Supplier A,Warehouse 2,Fulfilled,1100.0,852.0,2163.86,True,1.0,False,2573.0,8275,88706.09
2026-03-12,East,P02072,Bookshelf,Furniture,Supplier B,Warehouse 3,Fulfilled,438.0,4593.0,6693.6,True,31.0,False,2573.0,9221,9361.92
2025-12-26,East,P04068,T-Shirt,clothing,Supplier B,Warehouse 1,Fulfilled,436.0,1634.0,3463.75,True,11.0,False,1215.0,9009,16462.91
2025-11-28,North,P02684,Sneakers,Clothing,Supplier D,Warehouse 1,Canceled,734.0,1764.0,2092.3,True,2.0,False,2913.0,8290,62948.48
2026-07-18,East,P09196,Jacket,Clothing,Supplier A,Warehouse 3,Fulfilled,559.0,5000.0,11690.99,True,9.0,False,4112.0,7956,36527.15
2026-07-29,West,P06165,General Product,Accessories,Supplier C,Warehouse 1,Pending,1075.0,1610.0,10011.85,True,20.0,True,3293.0,6024,65349.15
2026-05-24, South ,P03430,Desk,Furniture,Supplier C,Warehouse 3,Fulfilled,247.0,4396.0,8292.35,True,15.0,False,2460.0,5324,26693.77
2026-04-21,East,P06984,General Product,Accessories,Supplier A,Warehouse 3,Pending,411.0,3377.0,10972.2,True,22.0,False,1967.0,5993,27133.34
2026-06-04,West,P06050,Filing Cabinet,Furniture,Supplier D,Warehouse 2,Fulfilled,281.0,5781.0,3395.31,True,13.0,False,3176.0,8897,22913.7
04/06/2025,West,P07965,Bookshelf,Furniture,Supplier B,Warehouse 2,Fulfilled,686.0,1122.0,9293.61,True,13.0,False,2412.0,6513,26028.36
2025-10-20,West,P04142,Sneakers,Clothing,Supplier B,Warehouse 1,Pending,392.0,3700.0,6718.29,True,20.0,False,3587.0,9428,42862.55
2026-04-22,North,P09932,Tablet,Electronics,Supplier B,Warehouse 3,Fulfilled,584.0,1538.0,13780.43,True,24.0,False,1562.0,5235,48433.78
2025-12-24,East,P09307,Mouse,Electronics,Supplier A,Warehouse 3,Fulfilled,505.0,1187.0,8798.61,True,3.0,False,1577.0,8977,43181.18
2026-01-13,East,P06755,Bookshelf,Furniture,Supplier A,Warehouse 2,Fulfilled,399.0,3233.0,1405.43,True,,False,3891.0,9639,20959.79
2025-12-25,North,P02201,Mouse,Electronics,Supplier A,Warehouse 3, Fulfilled ,1196.0,748.0,7213.59,True,27.0,False,1384.0,7968,64464.88
2025-03-01,East,P03928,General Product,Accessories,Supplier D,Warehouse 2,Fulfilled,885.0,1903.0,756.73,True,32.0,False,2339.0,6656,82923.58
2026-08-21,North,P07008,Filing Cabinet,Furniture,Supplier D,Warehouse 2,Pending,316.0,3803.0,8422.4,True,25.0,True,2564.0,7647,36769.53
2025-04-01,West,P09078,General Product,Accessories,Supplier D,Warehouse 3,Fulfilled,1032.0,3277.0,5280.17,True,6.0,False,3151.0,9777,26312.35
2026-08-24,South,P00252,Desk,Furniture,Supplier D,Warehouse 2,Canceled,439.0,768.0,7787.76,True,8.0,False,2234.0,8109,50531.16
2026-08-08,North,P05753,Filing Cabinet,Furniture,Supplier C,Warehouse 1,Fulfilled,739.0,798.0,1370.14,True,21.0,False,2488.0,7376,57920.06
2026-04-25,West,P02799,T-Shirt,Clothing,Supplier D,Warehouse 1,Fulfilled,584.0,5675.0,8050.11,True,20.0,False,4559.0,9016,31317.98
2025-10-23,North,P05065,Office Chair,Furniture,Supplier D,Warehouse 1,Fulfilled,121.0,3942.0,11191.68,True,5.0,False,2517.0,9492,12152.41
2026-03-30,West,P00037,Bookshelf,Furniture,Supplier B,Warehouse 1,Fulfilled,665.0,2803.0,6186.62,True,9.0,False,3765.0,9962,77186.98
2025-07-11,West,P05908,Keyboard,Electronics,Supplier D,Warehouse 1,Canceled,868.0,3315.0,11630.17,True,20.0,False,4538.0,8665,78179.13
2026-04-09,West,P04620,Monitor,Electronics,Supplier B,Warehouse 3,Pending,763.0,1745.0,1896.21,True,19.0,False,2439.0,9058,66596.41
2025-12-19,East,P03397,Jeans,Clothing,Supplier C,Warehouse 2,Pending,323.0,2490.0,10974.07,True,2.0,False,1419.0,7306,38381.35
2026-04-10,West,P01281,Mouse,Electronics,Supplier B,Warehouse 1,Pending,778.0,3779.0,6760.48,True,4.0,True,2534.0,7770,32241.96
2025-06-26,West,P05564,General Product,Accessories,Supplier C,Warehouse 1,Pending,884.0,1331.0,11752.33,True,16.0,True,3628.0,6024,34968.76
2025-04-06,East,P01243,General Product,Accessories,Supplier C,Warehouse 2,Fulfilled,710.0,4958.0,8933.43,True,10.0,False,4660.0,5701,27841.3
2025-07-25,North,P03955,Laptop,Electronics,Supplier B,Warehouse 1,Canceled,996.0,3221.0,5061.48,True,27.0,False,3577.0,7243,65574.13
2025-08-26,East,P08607,General Product,Accessories,supplier a,Warehouse 3,Pending,561.0,2700.0,8527.19,True,2.0,False,3577.0,6048,27520.84
2025-09-29,East,P09561,Smartphone,Electronics,Supplier B,Warehouse 2,Fulfilled,706.0,1471.0,5527.55,True,20.0,False,3119.0,9664,52251.0
2025-05-31, South ,P08251,Bookshelf,Furniture,Supplier D,Warehouse 3,Fulfilled,179.0,1118.0,2214.74,True,15.0,False,1919.0,8187,10948.82
2025-06-30,North,P06995,Formal Shirt,Clothing,Supplier D,Warehouse 3,Fulfilled,176.0,4132.0,10970.7,True,25.0,False,2508.0,7155,11587.73
2025-08-04,East,P07266,General Product,Accessories,Supplier B,Warehouse 2,Fulfilled,674.0,2104.0,15762.52,True,14.0,False,3024.0,6376,57433.66
2025-03-04,East,P06830,T-Shirt,Clothing,Supplier B,Warehouse 1,Fulfilled,518.0,1259.0,4183.55,True,15.0,False,1401.0,9009,24297.83
2026-04-28,East,P01397,General Product,Accessories,Supplier B,Warehouse 2,fulfilled,994.0,3109.0,715.47,True,4.0,False,1316.0,8743,42265.05
2025-09-06,West,P04236,Tablet,Electronics,Supplier D,Warehouse 1,Fulfilled,425.0,2046.0,15061.46,True,6.0,False,3914.0,5467,43616.36
2025-01-09,West,P02232,Keyboard,Electronics,Supplier B,Warehouse 1,Fulfilled,160.0,2237.0,8105.52,True,30.0,False,2097.0,6743,5085.59
2026-08-21,South,P08826,Tablet,Electronics,Supplier B,Warehouse 1,Fulfilled,685.0,774.0,10083.1,True,19.0,False,2094.0,7522,36631.14
2026-05-18,East,P04777,Tablet,Electronics,Supplier D,Warehouse 2,canceled,923.0,2401.0,13169.49,False,5.0,False,2785.0,5434,88101.53
2025-07-05,South,P01270,Mouse,Electronics,Supplier B,Warehouse 2,Pending,458.0,4741.0,3256.55,True,26.0,False,4843.0,7381,25827.28
2026-06-15,East,P09083,Jeans,Clothing,Supplier B,Warehouse 1,Canceled,901.0,1446.0,12349.94,True,,False,1297.0,6039,73954.62
2026-05-13,West,P09257,Conference Table,Furniture,Supplier B,Warehouse 1,Fulfilled,664.0,3804.0,6158.95,True,11.0,False,3145.0,9962,23487.8
2025/07/31,East,P02571,Jeans,Clothing,Supplier A,Warehouse 3,Pending,330.0,698.0,4297.99,True,19.0,False,435.0,8218,19037.0
2026-05-27,North,P06003,Jeans,Clothing,Supplier A,Warehouse 2,Fulfilled,668.0,2789.0,4063.16,True,9.0,False,1540.0,8681,39009.78
2025-02-02,South,P09773,Laptop,Electronics,Supplier A,Warehouse 1,Pending,259.0,3999.0,12807.64,False,19.0,False,2733.0,7188,28021.28
2026-04-09,West,P06885,Conference Table,Furniture,Supplier C,Warehouse 2,Fulfilled,325.0,2921.0,3966.53,True,4.0,False,1539.0,5965,11985.3
2026-04-20,South,P03076,General Product,Accessories,Supplier C,Warehouse 3,Fulfilled,48.0,1736.0,7551.1,False,15.0,False,3012.0,5733,2657.1
2026-04-16,west,P07069,Smartphone,Electronics,Supplier B,Warehouse 3,Fulfilled,606.0,5283.0,11203.82,True,31.0,False,4660.0,6398,30642.27
2025-06-29,East,P02724,Monitor,Electronics,Supplier C,Warehouse 1,Fulfilled,614.0,1027.0,7780.89,True,12.0,False,2037.0,6723,57733.32
2025-02-26,West,P07729,General Product,Accessories,Supplier D,Warehouse 1,Pending,1168.0,3764.0,14263.15,True,16.0,False,3391.0,8693,63544.07
2025-05-27,East,P03382,T-Shirt,Clothing,Supplier D,Warehouse 3,Fulfilled,251.0,3715.0,12658.9,True,12.0,False,4007.0,9611,16090.58
2025-08-08,North,P06170,Filing Cabinet,Furniture,Supplier B,Warehouse 1,Pending,1019.0,4907.0,16020.62,True,1.0,False,2773.0,9462,118429.71
2025-11-11,South,P00337,T-Shirt,Clothing,Supplier D,Warehouse 3,Fulfilled,446.0,2138.0,9252.13,True,4.0,False,1278.0,6244,29145.87
2025-06-10,East,P04887,General Product,Accessories,Supplier A,Warehouse 2,Fulfilled,371.0,976.0,10402.37,True,19.0,True,569.0,5931,8006.88
2025-04-22,South,P07990,Jeans,Clothing,Supplier D,Warehouse 2,Fulfilled,399.0,6184.0,11747.18,True,11.0,False,3315.0,6483,22573.42
2025-05-01,South,P09459,Laptop,Electronics,Supplier D,Warehouse 1,Canceled,213.0,2913.0,1877.5,True,4.0,False,1306.0,5734,25182.97
2025-09-19,,P06991,Desk,Furniture,Supplier C,Warehouse 2,Fulfilled,467.0,1035.0,10385.14,True,28.0,False,2164.0,8083,46710.04
2026-02-27,West,P02524,Filing Cabinet,Furniture,Supplier B,Warehouse 3,Fulfilled,960.0,949.0,14392.26,True,3.0,False,1111.0,6090,48615.73
2025-06-16,North,P01052,Smartphone,Electronics,Supplier A,Warehouse 1,Fulfilled,923.0,3194.0,12219.69,True,13.0,False,1791.0,8088,21344.17
2026-08-10,North,P06093,General Product,Accessories,Supplier B,Warehouse 2,Pending,411.0,1911.0,10085.2,False,31.0,False,1549.0,7851,41814.47
08-31-2026,East,P09232,Office Chair,Furniture,Supplier C,Warehouse 3,Fulfilled,502.0,963.0,3525.52,True,10.0,False,3040.0,5466,56177.63
2025-04-09,South,P07644,Desk,Furniture,Supplier D,Warehouse 3,Canceled,938.0,1566.0,9473.98,False,8.0,True,2182.0,7348,77583.76
2025-01-09,North,P04849,Filing Cabinet,Furniture, Supplier C ,Warehouse 3,Fulfilled,833.0,3036.0,,True,24.0,True,2004.0,5810,72353.78
2025-04-05,East,P05181,T-Shirt,Clothing,Supplier D,Warehouse 1,Canceled,952.0,2778.0,15098.05,True,7.0,True,2471.0,6204,87525.28
2026-01-10,North,P05120,Smartphone,Electronics,Supplier B,Warehouse 2,Fulfilled,915.0,3051.0,15078.98,True,1.0,False,3090.0,9424,103704.71
2025-05-04,West,P08837,T-Shirt,Clothing,Supplier B,Warehouse 1,Fulfilled,981.0,571.0,5654.05,True,5.0,False,1536.0,8490,35935.68
2025-08-13,West,P00531,General Product,Accessories,Supplier A,Warehouse 1,Fulfilled,114.0,1868.0,3855.86,True,14.0,False,2453.0,5621,9990.28
2026-02-14,West,P02530,Filing Cabinet,Furniture,Supplier A,Warehouse 1,Fulfilled,384.0,4103.0,3926.83,True,26.0,False,4440.0,6859,42576.39
2025-10-15,South,P01711,Keyboard,Electronics,Supplier C,Warehouse 2,Fulfilled,184.0,1922.0,10976.61,False,15.0,False,2160.0,7907,7219.29
2026-01-24, West ,P09108,General Product,Accessories,Supplier B,Warehouse 2,Canceled,828.0,305.0,11313.46,True,14.0,False,1539.0,7610,95161.19
2026-03-06,South,P03696,General Product,Accessories,Supplier A,Warehouse 3,Pending,192.0,3617.0,7611.87,False,15.0,False,3571.0,5941,13401.55
2026-07-20, North ,P01867,General Product,Accessories,Supplier B,Warehouse 3,Fulfilled,846.0,4997.0,8082.71,True,23.0,True,4137.0,7481,31180.8
2026-02-11,East,P03791,Bookshelf,Furniture,Supplier A,Warehouse 2,Fulfilled,992.0,1997.0,9561.89,True,33.0,False,2286.0,5152,114677.08
2026-05-15,North,P07637,Sneakers,Clothing,Supplier D,Warehouse 3,Fulfilled,382.0,409.0,9564.17,True,1.0,False,1112.0,6638,43870.98
2025-08-17, South ,P01919,General Product,Accessories,Supplier C,Warehouse 2,Fulfilled,183.0,4307.0,9446.87,True,26.0,False,3732.0,5082,19501.34
2025-11-30,West,P06487,Filing Cabinet,Furniture,Supplier C,Warehouse 2,Canceled,733.0,622.0,7633.94,True,6.0,False,950.0,7247,59706.08
2025-03-22,South,P09266,Office Chair,Furniture,Supplier C,Warehouse 2,Fulfilled,495.0,447.0,8066.6,True,23.0,True,2689.0,5247,25754.34
2025-06-12,East,P04521,Laptop,Electronics,supplier d,Warehouse 2,Canceled,879.0,2423.0,10478.0,False,4.0,False,2760.0,5434,67723.52
2025-04-22,East,P07091,Smartphone,Electronics,Supplier A,Warehouse 1,Fulfilled,889.0,609.0,10547.7,True,17.0,False,2741.0,8284,52852.7
2025-04-28,North,P08212,Jeans,Clothing,Supplier C,Warehouse 1,Fulfilled,721.0,3720.0,5172.45,False,19.0,True,2637.0,5586,32676.33
2026-06-10,North,P04055,Jacket,Clothing,Supplier B,Warehouse 3,Fulfilled,239.0,2257.0,9018.97,True,9.0,False,2412.0,8825,14226.65
2025-09-14,North,P02915,Desk,Furniture,Supplier B,Warehouse 1,Canceled,664.0,1434.0,14291.29,True,26.0,False,912.0,8960,40900.59
2025-03-27,South,P06324,T-Shirt,Clothing,Supplier D,Warehouse 2,Pending,311.0,3963.0,5026.7,False,6.0,True,2950.0,9908,27083.09
2025-08-07,North,P07441,Jeans,clothing,Supplier A,Warehouse 3,Canceled,856.0,2321.0,7502.51,True,23.0,False,1655.0,6488,45135.48
2025-09-25,North,P02053,General Product,Accessories,Supplier B,Warehouse 1,Fulfilled,101.0,2101.0,12843.58,False,8.0,False,1118.0,6349,3643.19
2025-05-01,East,P09477,Desk,Furniture,Supplier B,Warehouse 2,Fulfilled,978.0,381.0,2023.39,True,33.0,True,961.0,7915,96231.85
2026-04-09,West,P08885,Keyboard,Electronics,Supplier A,Warehouse 3,Fulfilled,758.0,1220.0,11536.62,True,27.0,False,1295.0,5171,76737.16
2026-08-09,West,P01892,Monitor,Electronics,Supplier A,Warehouse 3,Canceled,467.0,519.0,11056.75,True,23.0,False,1338.0,5025,39150.56
2026-02-19,South,P09028,General Product,Accessories,Supplier C,Warehouse 3, Pending ,118.0,4210.0,5038.25,True,14.0,False,3150.0,8728,3565.17
2025-05-14,East,P05362,Desk,Furniture,Supplier C,Warehouse 3,Fulfilled,304.0,5334.0,14491.1,True,3.0,True,4175.0,9189,15171.05
2026-06-10,West,P07628,Tablet,Electronics,Supplier A, Warehouse 2 ,Fulfilled,139.0,2885.0,15252.19,True,1.0,False,2939.0,7316,6057.41
2026-04-14,West,P08963,Filing Cabinet, Furniture ,Supplier C,Warehouse 1, Fulfilled ,879.0,2298.0,15278.21,True,22.0,False,1139.0,6041,104465.59
2025-04-28,West,P09164,Bookshelf,Furniture,Supplier C,Warehouse 3,Pending,172.0,4533.0,4219.72,True,24.0,False,3376.0,5554,15273.62
2026-03-02,West,P05861,Mouse,Electronics,Supplier A,Warehouse 1,Fulfilled,174.0,1568.0,13749.63,True,9.0,False,1612.0,8266,13106.63
2025-06-30,South,P00695,General Product,Accessories,Supplier A,Warehouse 2,Fulfilled,554.0,924.0,9967.89,True,,False,808.0,7259,23775.61
2025-04-05,North,P05058,Conference Table,Furniture, Supplier C ,warehouse 3,Pending,373.0,4000.0,6111.93,True,19.0,False,2161.0,7430,40207.97
2025-01-23,North,P01229,Tablet,Electronics,Supplier D,Warehouse 2,Fulfilled,203.0,947.0,8581.81,True,3.0,False,1651.0,7961,23596.75
2026-02-23,West,P03098,Formal Shirt,Clothing,Supplier B,Warehouse 1,Fulfilled,500.0,565.0,6606.04,True,28.0,False,2208.0,5231,10467.2
2026-07-21,North,P02304,Jeans,Clothing,Supplier A,Warehouse 3,Fulfilled,1192.0,1131.0,2193.18,True,3.0,False,1900.0,6427,99625.45
2025-04-07,West,P09685,Mouse,Electronics,Supplier B,Warehouse 3,Pending,117.0,4889.0,4710.62,True,2.0,False,2639.0,9750,5471.23
2026-02-26,South,P07836,General Product,Accessories,Supplier C,Warehouse 1,Pending,643.0,2006.0,11063.98,True,9.0,False,1081.0,5453,30872.93
2026-05-01,West,P01804,General Product,Accessories,Supplier B,Warehouse 1,Pending,557.0,3419.0,13513.57,True,22.0,False,3245.0,6557,12433.0
2025-11-14,North,P09281,Jeans,Clothing,Supplier C,Warehouse 1,Fulfilled,792.0,3434.0,1995.89,True,12.0,False,2121.0,9347,76226.2
2026-06-28,East,P07137,General Product,Accessories,Supplier D,Warehouse 2,Fulfilled,608.0,1676.0,12304.15,True,18.0,False,1754.0,8972,57172.73
2025-02-25,East,P01030,Conference Table,Furniture,Supplier C,Warehouse 1,Fulfilled,367.0,439.0,6569.24,True,34.0,False,1088.0,5713,40744.2
2025-09-25,North,P01434,Jeans,clothing,Supplier A,Warehouse 1,Fulfilled,227.0,328.0,8401.39,True,6.0,False,2049.0,9049,26231.25
2025-04-14,East,P06503,General Product,Accessories,Supplier A,Warehouse 3, Fulfilled ,863.0,4245.0,7190.87,True,6.0,False,4259.0,8356,41511.33
2025-12-13,North,P04056,Tablet,Electronics,Supplier A,Warehouse 2,Fulfilled,623.0,4655.0,8832.95,True,26.0,False,3141.0,6340,13023.53
2025-12-20,North,P00630,Office Chair,Furniture,Supplier B,Warehouse 1,Pending,110.0,146.0,1223.84,True,12.0,False,1982.0,6734,2926.46
2025-03-15,North,P01783,Smartphone,Electronics,Supplier D, Warehouse 1 ,Fulfilled,737.0,,4304.15,True,27.0,False,3373.0,7207,70271.26
2026-06-17,west,P02452,General Product,Accessories,Supplier A,warehouse 2,Fulfilled,773.0,2533.0,11327.81,True,15.0,False,2200.0,6403,79124.02
2026-08-07,South,P01555,Bookshelf,Furniture,Supplier D,Warehouse 3,Canceled,905.0,1465.0,15379.76,True,16.0,False,2122.0,7207,63996.35
2026-06-26,West,P00060,Desk,Furniture,Supplier C,Warehouse 3,Pending,127.0,3973.0,3609.15,True,22.0,False,3503.0,5554,12606.99
2025-03-23,South,P02611,General Product,Accessories,Supplier D,Warehouse 3,Fulfilled,939.0,2824.0,3300.38,True,25.0,False,3977.0,6314,86048.65
2025-06-04,South,P06444,General Product,Accessories,Supplier A,Warehouse 2,Fulfilled,983.0,2106.0,9084.33,True,24.0,False,1522.0,9702,88701.75
2026-01-15,West,P06923,Tablet,Electronics,Supplier A,Warehouse 3,Fulfilled,208.0,1159.0,5210.26,True,18.0,False,765.0,7845,5613.07
2026-05-07,North,P02591,Laptop,Electronics,Supplier B,Warehouse 2,Fulfilled,453.0,5850.0,8014.13,True,26.0,False,4641.0,6164,15719.11
2025-04-29,West,P08377,General Product,Accessories,Supplier B,,Pending,478.0,3721.0,3709.48,True,25.0,False,3551.0,5676,17977.89
2026-03-23,South,P05074,Sneakers,Clothing,Supplier B,Warehouse 1,Fulfilled,966.0,361.0,603.45,True,21.0,False,1465.0,5181,92184.4
2025-02-16,North,P01657,Mouse,Electronics,Supplier D,Warehouse 1,Fulfilled,764.0,3005.0,996.86,False,28.0,True,3620.0,5498,52443.8
2025-04-27,South,P06700,General Product,Accessories,Supplier B,Warehouse 1,Fulfilled,1122.0,2212.0,9657.09,False,14.0,False,1573.0,9811,38843.64
2025-11-09,East,P02690,Monitor,Electronics,Supplier D,Warehouse 2,Fulfilled,1049.0,2462.0,6837.4,True,25.0,False,2646.0,6509,102966.94
2026-06-17,East,P07007,Jeans,Clothing,Supplier B,Warehouse 1,Fulfilled,553.0,,10860.51,False,18.0,False,2419.0,9288,35548.1
28/04/2026,West,P02436,Laptop,Electronics,Supplier A,Warehouse 1,Fulfilled,156.0,1327.0,16558.38,True,13.0,False,1637.0,8266,14229.28
2026-06-01,West,P02313,Smartphone,Electronics,Supplier A,Warehouse 3,Canceled,264.0,180.0,9214.02,True,25.0,False,2889.0,6810,18417.98
2026-05-27,South,P00414,Bookshelf,Furniture,Supplier D,Warehouse 3,Canceled,115.0,697.0,2142.73,True,1.0,False,2975.0,5813,10443.26
2025-11-22,North,P02671,Bookshelf,Furniture,Supplier C,Warehouse 1,Canceled,387.0,3099.0,12960.32,False,29.0,False,2464.0,7743,25061.88
2025-08-07,North,P00759,General Product,Accessories,Supplier D,Warehouse 2,Fulfilled,395.0,4014.0,5412.88,True,22.0,False,3125.0,9873,38713.63
2026-04-30,South,P00871,Bookshelf,Furniture,Supplier A,Warehouse 1,Fulfilled,639.0,610.0,7948.8,True,9.0,True,440.0,6804,74415.7
2025-09-03,East,P08769,Smartphone,Electronics,Supplier C,Warehouse 1,Fulfilled,711.0,1079.0,9493.01,True,13.0,False,1587.0,6723,50310.49
2025-12-19,West,P02891,Mouse,Electronics,Supplier B,Warehouse 2,Fulfilled,734.0,3006.0,8990.99,True,4.0,False,2119.0,9371,32807.62
2025-10-26,North,P07803,Office Chair,Furniture,Supplier A,Warehouse 3,Fulfilled,84.0,418.0,14616.29,False,29.0,False,1778.0,7826,9613.07
2025-07-02,South,P05031,Desk,Furniture,Supplier B,Warehouse 1,Fulfilled,50.0,4556.0,15123.15,True,18.0,False,3605.0,8483,5126.78
2025-08-29,South,P04599,Keyboard,Electronics,Supplier A,Warehouse 1,Fulfilled,605.0,1311.0,15426.32,True,11.0,False,1239.0,5652,23880.28
2026-06-02,West,P06245,General Product,Accessories,Supplier B,Warehouse 2,Canceled,336.0,2565.0,9274.9,False,22.0,False,2617.0,5130,27206.81
2025-01-19,East,P06958,Filing Cabinet,Furniture,Supplier D,warehouse 2,Fulfilled,315.0,206.0,10874.92,True,24.0,False,1531.0,9225,12271.36
2025-10-20,North,P05654,General Product,Accessories,Supplier A,Warehouse 1,Fulfilled,205.0,4338.0,3498.72,True,17.0,False,2612.0,7363,10233.82
2026-06-22,East,P00835,General Product,Accessories,Supplier D,Warehouse 3,Pending,171.0,4323.0,11947.35,True,22.0,False,4570.0,9185,15604.68
2025-11-24,North,P04994,Laptop,Electronics,Supplier C,Warehouse 2,Canceled,411.0,5386.0,6464.19,True,7.0,False,2907.0,5787,20066.89
2025-06-11,North,P03349,Bookshelf,Furniture, Supplier A ,Warehouse 3,Canceled,107.0,1401.0,2655.54,True,2.0,False,3572.0,6929,8951.08
2025-12-26,West,P08173,General Product,Accessories,Supplier A,warehouse 3,Fulfilled,165.0,654.0,7091.69,False,11.0,False,2028.0,8549,7610.92
29/03/2026,West,P08213,Filing Cabinet,Furniture,Supplier C,Warehouse 3,Fulfilled,182.0,231.0,12234.17,True,25.0,False,2124.0,6561,21521.65
2025-05-08,West,P01271,Jeans,Clothing,Supplier B,Warehouse 1,Fulfilled,362.0,921.0,1156.13,True,23.0,False,2419.0,5729,35445.23
2025-08-31,North,P07883,Keyboard,Electronics,Supplier B,Warehouse 3,Fulfilled,319.0,264.0,8976.71,True,8.0,False,1352.0,6796,10288.11
2025-03-14,North,P09813,Tablet,Electronics,Supplier B,Warehouse 3,Fulfilled,555.0,1316.0,15925.41,True,33.0,False,1246.0,5235,55173.27
2026-06-01,West,P07043,Tablet,Electronics,Supplier A,Warehouse 1,Fulfilled,334.0,3437.0,4052.63,True,32.0,False,2720.0,6656,7634.82
2026-05-22,South,P07160,Office Chair,Furniture,Supplier B,Warehouse 3,Fulfilled,760.0,3154.0,3439.93,True,10.0,False,2821.0,9925,49697.86
2025-12-26,West,P08763,General Product,Accessories,Supplier B,Warehouse 1,Pending,383.0,2638.0,15159.9,True,21.0,False,3454.0,6557,14817.39
2025-10-21,West,P05637,Desk,Furniture,Supplier C,Warehouse 1,Fulfilled,555.0,1438.0,8043.19,False,15.0,False,3345.0,5304,50404.47
2025-05-14,West,P02987,Jeans,Clothing,Supplier A,Warehouse 2,Pending,700.0,3202.0,6630.98,True,30.0,True,4324.0,9580,45255.63
2026-06-13,South,P02664,Jeans,Clothing,Supplier A,Warehouse 1,Fulfilled,364.0,155.0,4009.57,True,19.0,False,331.0,9362,39620.3
2026-02-03,North,P00424,General Product,Accessories,Supplier A,Warehouse 2,Fulfilled,127.0,3959.0,8580.81,True,28.0,False,2516.0,9123,6146.45
2026-02-19,East,P06345,Laptop,Electronics,Supplier A,Warehouse 3,Fulfilled,747.0,605.0,8282.75,True,23.0,False,2504.0,7310,46158.08
2025-12-12,West,P08843,Tablet,Electronics,Supplier D,Warehouse 1,Fulfilled,308.0,3701.0,7529.64,True,8.0,True,3321.0,6478,7964.78
2026-03-23,West,P03845,Bookshelf,Furniture,Supplier D,Warehouse 1,fulfilled,683.0,2324.0,11055.07,True,19.0,False,3359.0,8497,81756.22
2026-03-31,North,P08508,Jeans,Clothing,Supplier A,Warehouse 3,Fulfilled,84.0,2546.0,6743.36,True,19.0,False,2440.0,6475,4100.63
2025-03-27,West,P02383,Filing Cabinet,Furniture,Supplier D,Warehouse 2,Pending,930.0,4476.0,1197.03,True,21.0,True,3755.0,8978,107202.88
2026-01-22,East,P03074,General Product,Accessories,Supplier B,Warehouse 1,Pending,518.0,2700.0,11749.37,True,12.0,False,4611.0,5115,24742.29
2026-08-12,North,P09731,Jeans,Clothing,Supplier A,Warehouse 1,Fulfilled,1037.0,1026.0,3545.75,True,10.0,False,1266.0,6452,115113.99
2026-04-24,South,P01899,Jacket,Clothing,Supplier D, Warehouse 1 ,Fulfilled,510.0,3650.0,11756.18,True,12.0,True,2195.0,9684,39245.04
2026-01-30,East,P07416,Jacket,Clothing, Supplier D ,Warehouse 3,Fulfilled,945.0,5790.0,10756.83,True,19.0,False,3231.0,6121,25757.92
2026-06-15,south,P09100,General Product,Accessories, Supplier C ,Warehouse 3,Fulfilled,69.0,1286.0,6711.89,False,17.0,False,2694.0,5733,5882.85
2026-08-06,West,P00836,Keyboard,Electronics,Supplier D,Warehouse 2,Fulfilled,389.0,2395.0,16948.72,False,26.0,False,3688.0,5556,23298.72
2026-02-20,West,P02015,Tablet,Electronics,Supplier A,Warehouse 3,Fulfilled,478.0,2881.0,12462.14,True,23.0,False,2584.0,7490,10232.27
2025-04-10,North,P07572,General Product,Accessories,Supplier C,Warehouse 1,Fulfilled,205.0,375.0,14073.15,False,34.0,False,1860.0,5781,10414.51
2025-10-31,North,P03923,Mouse,Electronics,Supplier B,Warehouse 3,Fulfilled,257.0,204.0,8387.83,True,6.0,False,1446.0,6796,15131.11
2026-06-27,North,P09448,Bookshelf,Furniture,Supplier A,Warehouse 2,Fulfilled,677.0,3028.0,3662.67,False,25.0,False,3266.0,8103,64302.96
2025-06-10,North,P06558,General Product,Accessories,Supplier D,Warehouse 2, Fulfilled ,1060.0,3813.0,13281.17,True,5.0,False,3319.0,7880,121313.58
2025-03-13,North,P08628,Keyboard,Electronics,Supplier C, Warehouse 2 ,Fulfilled,67.0,4536.0,10308.32,True,15.0,True,2454.0,5486,3303.02
2026-08-06,North,P05117,T-Shirt,Clothing,Supplier D,Warehouse 3,Pending,318.0,1361.0,7028.98,True,16.0,True,1989.0,8728,15322.6
2025-05-13,South,P07933,General Product,Accessories,Supplier C,Warehouse 3,Fulfilled,55.0,1713.0,6695.13,False,17.0,False,2327.0,5733,5711.05
2026-02-03,South,P03287,Desk,Furniture,Supplier C,Warehouse 2,Fulfilled,554.0,372.0,6099.07,True,23.0,True,2355.0,5247,56434.75
